Ano-Calendário;Gênero;Faixa Etária;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2015;Masculino;61 a 70 anos;1859397,62;118663,5833;31610,78434;105082,3505;5005,231099;;;;2136,148095;568,720867;6365,234798;2002,274696;2128,890042;;;;8116,525655;93865,36903;13955,2776;;;;;12722,65938;2439,547258;1204,572516;58444,94751;4949,411397;1126161,671;;;;;;;;;;;;
2015;Masculino;71 a 80 anos;702886,3785;40546,12983;17274,16999;58408,14012;1824,36923;;;;587,7352243;70,84328565;3025,315493;1503,61144;845,9692548;;;;2328,823759;31366,48076;5013,928258;;;;;4508,002351;961,4918418;455,1054091;33771,0108;1323,038673;589543,484;;;;;;;;;;;;
2015;Masculino;Acima de 80 anos;278228,9103;14527,39689;7652,668936;26313,34502;695,3636594;;;;174,4129189;9,280667843;1314,796452;234,6459576;213,4454003;;;;840,1164484;11552,37409;1935,097018;;;;;1725,49953;413,6746197;204,1307531;7082,876889;545,3188376;260343,5375;;;;;;;;;;;;
2015;Feminino;19 a 30 anos;40406,45663;1084,338361;94,74772672;1057,317046;4,442720777;;;;1,60883272;6,679927065;7,886214432;2,893240988;0,133684799;;;;176,1478209;885,770214;43,29065679;;;;;46,46898594;11,70465784;14,94245076;245,1000388;755,6159042;4378,116341;;;;;;;;;;;;
2015;Feminino;31 a 40 anos;1605882,584;58061,18936;5933,664989;17953,16504;1697,302013;;;;767,3268575;593,9533129;993,8031959;256,8065635;7,144258219;;;;8090,517961;46072,51803;2610,663487;;;;;3135,934102;264,9739229;792,3550682;20278,02674;5232,777773;108540,7287;;;;;;;;;;;;
2015;Feminino;41 a 50 anos;2913377,877;141492,2505;15161,766;43750,78862;7045,635528;;;;4142,641997;2559,128903;4822,373131;1351,939879;52,73867851;;;;12844,83378;109878,4416;10338,58738;;;;;11354,31955;928,660889;1946,430159;50844,88635;8726,493802;331240,0911;;;;;;;;;;;;
2015;Feminino;51 a 60 anos;2508048,616;136914,9716;16927,06244;50596,96324;7733,829526;;;;3928,678607;2606,647445;6097,664996;1524,597015;96,51321297;;;;10304,80515;105605,3752;11492,8694;;;;;12111,96577;1249,820608;1869,891776;42629,38414;9413,510575;415754,745;;;;;;;;;;;;
2015;Feminino;61 a 70 anos;2264099,019;139274,148;18479,30796;50564,54191;6113,185258;;;;1907,039408;1123,867039;6437,88609;1408,994448;96,68646613;;;;12290,09848;110627,3198;13770,45715;;;;;13452,27176;2064,244798;1745,933637;34406,51494;9173,463875;455986,44;;;;;;;;;;;;
2015;Feminino;71 a 80 anos;1411443,454;79496,89314;13522,64199;45809,43216;2448,893415;;;;507,6321703;239,3327186;4340,50354;732,265394;53,13683594;;;;7697,295701;63901,11686;8121,533391;;;;;7547,797593;1553,881427;980,4935323;21819,96824;6849,671247;359165,0494;;;;;;;;;;;;
2015;Feminino;Acima de 80 anos;563796,8385;29961,17881;7264,647395;28643,0867;886,2272459;;;;82,69354732;34,95202108;2011,337277;338,3338451;21,85982457;;;;2572,594208;24243,77334;3412,646022;;;;;3138,839037;670,5598216;396,9338625;6909,10739;2657,258979;199900,6723;;;;;;;;;;;;
2015;Feminino;Até 18 anos;306344,2059;18859,21665;5056,313803;20156,33223;625,0248677;;;;23,17355378;8,805719296;1416,691151;124,3348169;11,50854004;;;;1403,067169;15491,89784;2486,860184;;;;;2342,821618;445,4576553;301,4518745;3220,521513;2117,483061;138171,5266;;;;;;;;;;;;
2015;Não declarado;Todas;6718,131516;346,9246379;35,56075925;144,4566874;15,77397691;;;;11,77083826;2,232914546;11,77083826;5,808813551;4,01179206;;;;29,56859999;266,9217455;28,00015388;;;;;29,75811261;3,431417835;5,19588471;93,64075179;23,39505443;1022,614136;;;;;;;;;;;;
2014;Masculino/Feminino/Não declarado;Até 18 anos;45167;1218,958361;107,8053398;808,0418587;4,57783294;;;;0,83888628;8,72730356;10,39304628;3,40255756;0,09653013;;;;197,4183608;994,2743441;53,54566203;;;;;58,46919062;13,86043939;18,78396798;286,9032882;;5078,05193;;;;;;;;;;;;
2014;Masculino/Feminino/Não declarado;19 a 30 anos;2906808;97923,22505;9788,322031;26818,13437;2770,181453;;;;1200,515275;1026,433221;1309,440717;566,4954539;123,0565787;;;;13621,28788;77591,76503;3995,490258;;;;;4858,468256;399,6072842;1262,585282;31971,65771;;167177,999;;;;;;;;;;;;
2014;Masculino/Feminino/Não declarado;31 a 40 anos;6988898;330644,4224;36900,17434;106025,589;15799,02391;;;;9410,100098;5741,131689;9076,758379;3328,738035;1722,340259;;;;29758,59719;256692,4705;24383,77918;;;;;26856,25973;1978,14041;4450,620954;131592,6161;;801611,535;;;;;;;;;;;;
2014;Masculino/Feminino/Não declarado;41 a 50 anos;6188153;334134,6299;43834,89843;145064,6438;19696,3754;;;;11660,56889;7574,732547;13144,68086;4361,951405;3979,057123;;;;20974,44452;253794,1514;28672,58578;;;;;30774,06116;2536,123623;4637,599006;130970,0611;;1245655,742;;;;;;;;;;;;
2014;Masculino/Feminino/Não declarado;51 a 60 anos;5621367;343593,0249;53910,13889;169377,4999;17641,00679;;;;6860,895058;4449,440264;14604,22681;4282,131504;4225,471218;;;;24399,63857;268085,1822;34815,40342;;;;;34486,27716;4412,18075;4083,054771;130432,5399;;1593974,217;;;;;;;;;;;;
2014;Masculino/Feminino/Não declarado;61 a 70 anos;3664539;216645,6507;41871,69636;149743,5437;7978,950784;;;;2188,529226;1087,459096;10581,28665;3102,705496;2354,260932;;;;17774,44845;172447,3533;23447,75458;;;;;21501,38635;4239,939941;2293,680428;98760,16916;;1411546,248;;;;;;;;;;;;
2014;Masculino/Feminino/Não declarado;71 a 80 anos;1441059;74598,73439;23918,49998;88361,98977;2770,256714;;;;517,9314084;142,4698766;4934,357797;1919,229613;955,2000767;;;;5334,937896;58940,7422;8680,730375;;;;;7806,283351;1730,594265;856,1629843;28537,96351;;783082,4252;;;;;;;;;;;;
2014;Masculino/Feminino/Não declarado;Acima de 80 anos;725092;38749,21767;15123,24983;50971,3016;1455,965665;;;;162,4743733;26,49800915;2916,479803;538,2139199;286,9893477;;;;2692,552001;31346,99907;4997,788339;;;;;4535,011963;1000,750404;537,9740275;11345,54673;;453753,0882;;;;;;;;;;;;
2013;Masculino/Feminino/Não declarado;Até 18 anos;46756;1184,865205;318,019894;806,0535679;10,9337032;;;;0,99261084;8,40021656;9,71747618;10,53638533;0,36039811;;;;185,4324282;960,0573125;54,87077422;;;;;45,55610155;17,09603203;17,47245711;208,8117624;;4720,381017;;;;;;;;;;;;
2013;Masculino/Feminino/Não declarado;19 a 30 anos;2904484;92165,9679;9684,223596;24672,26896;2814,657454;;;;1170,300562;1030,031715;1248,315629;633,1537463;124,9503476;;;;12619,79067;72930,25848;3746,937152;;;;;4483,473692;406,0614961;1192,310108;29185,61144;;157418,374;;;;;;;;;;;;
2013;Masculino/Feminino/Não declarado;31 a 40 anos;6647919;295023,0043;33710,22383;95200,33734;14434,63085;;;;8714,320419;5331,854544;8170,827328;3289,326812;1672,513995;;;;26258,5259;228258,7401;21387,96597;;;;;23352,48191;1818,141589;3993,293774;118799,8187;;718045,4717;;;;;;;;;;;;
2013;Masculino/Feminino/Não declarado;41 a 50 anos;6017509;304595,3005;40555,7362;125033,3498;18442,45413;;;;11189,50183;7189,80846;12253,76899;4193,880138;3795,215307;;;;18809,65398;230175,3162;25614,17855;;;;;27287,12137;2331,770078;4280,261172;115610,2516;;1079928,874;;;;;;;;;;;;
2013;Masculino/Feminino/Não declarado;51 a 60 anos;5398948;309211,4413;48595,18839;143832,7883;15922,84816;;;;6583,717365;4211,480614;13326,98126;3995,632417;4006,185769;;;;21742,08287;240491,7547;30844,36653;;;;;30325,27432;3976,750055;3777,050171;139545,4195;;1465753,484;;;;;;;;;;;;
2013;Masculino/Feminino/Não declarado;61 a 70 anos;3445439;191681,8659;41019,60094;121967,7291;7048,221162;;;;2095,025901;1015,196769;9342,614679;2831,393078;2229,040238;;;;15691,97701;152394,9177;20593,81926;;;;;18645,41473;3731,972118;2021,493693;70408,0153;;1295769,027;;;;;;;;;;;;
2013;Masculino/Feminino/Não declarado;71 a 80 anos;1359605;65735,63895;20425,24902;77826,76838;2425,606949;;;;483,4138609;132,4484067;4203,953388;1764,345934;864,8327449;;;;4703,742536;51995,70129;7656,370629;;;;;6822,427236;1445,779088;755,3146723;25257,1201;;705429,1296;;;;;;;;;;;;
2013;Masculino/Feminino/Não declarado;Acima de 80 anos;673756;33607,2177;13053,20699;42831,96622;1263,625878;;;;147,8577424;25,48396778;2463,519957;372,1379961;250,8071114;;;;2374,563539;27305,20889;4333,880162;;;;;3840,635754;835,50703;466,3324503;9883,401065;;398412,9579;;;;;;;;;;;;
2012;Masculino/Feminino/Não declarado;Até 18 anos;40090;948,6060446;93,25394654;560,4825538;4,27741429;;;;0,98143584;6,8781529;8,22641405;9,85111501;0,25167528;;;;147,0742906;771,5660899;46,28149932;;;;;37,47196994;14,65697375;13,77448414;172,5953623;;3605,936391;;;;;;;;;;;;
2012;Masculino/Feminino/Não declarado;19 a 30 anos;2419153;69902,06464;5106,877212;17769,43468;1793,561915;;;;820,5040589;785,2336061;905,9142816;436,0098921;76,92245923;;;;9768,085026;55465,71215;2671,463889;;;;;3164,61396;295,7853707;829,3458622;21276,72081;;113129,0927;;;;;;;;;;;;
2012;Masculino/Feminino/Não declarado;31 a 40 anos;6361027;265064,2002;22729,03015;79487,31896;11727,59271;;;;7484,872053;4637,990111;6947,244468;2804,060314;1319,316133;;;;24399,73487;206321,0692;19336,39567;;;;;20735,34696;1682,332995;3264,440135;96207,00323;;591497,7995;;;;;;;;;;;;
2012;Masculino/Feminino/Não declarado;41 a 50 anos;5947737;284334,2394;30640,24682;111038,0099;16292,27921;;;;10861,16735;6871,775472;11128,07696;3832,18228;3366,548028;;;;17310,33735;215399,3926;24156,81915;;;;;25415,02462;2177,803386;3699,969362;124578,2128;;947792,2425;;;;;;;;;;;;
2012;Masculino/Feminino/Não declarado;51 a 60 anos;5414077;292547,1717;41976,62837;130372,5058;15129,42555;;;;6934,967825;4422,206787;12380,98064;3798,819179;3833,854312;;;;19759,38023;227063,0066;29114,76275;;;;;28538,40779;3691,508325;3407,837466;117613,8859;;1252795,524;;;;;;;;;;;;
2012;Masculino/Feminino/Não declarado;61 a 70 anos;3542270;187796,7869;43340,73872;110030,7724;6754,500104;;;;2259,300849;1109,119597;8476,703542;2669,010377;2154,373736;;;;15531,37098;149495,9151;20015,91113;;;;;18082,46231;3655,161129;1950,434242;64317,56197;;1119438,14;;;;;;;;;;;;
2012;Masculino/Feminino/Não declarado;71 a 80 anos;1420845;62834,5975;23982,96252;73762,50395;2308,596033;;;;511,7289408;144,8097687;3773,018164;1595,191619;853,8052143;;;;4613,87539;49744,38348;7175,021782;;;;;6363,508389;1406,762484;730,65366;24137,99198;;659598,2144;;;;;;;;;;;;
2012;Masculino/Feminino/Não declarado;Acima de 80 anos;728657;33328,36313;13557,79735;43347,93575;1265,974687;;;;159,6146429;29,98725502;2304,030923;330,5985909;258,8919784;;;;2434,373848;27112,9173;4228,992039;;;;;3755,147621;835,3808705;478,2139134;9710,155858;;395756,6854;;;;;;;;;;;;
2011;Masculino/Feminino/Não declarado;Até 18 anos;34415;731,2506269;80,84711166;518,4701187;3,66982363;;;;0,87490332;5,25090013;6,13977209;5,80182704;0,24874536;;;;113,2545307;596,4000295;34,75867309;;;;;29,31257701;10,86109436;10,95513195;115,3497195;;2887,083939;;;;;;;;;;;;
2011;Masculino/Feminino/Não declarado;19 a 30 anos;1873089;47857,42805;3662,450063;13282,95047;1214,662334;;;;518,6721665;541,1688271;580,5818946;297,4885042;39,46691387;;;;6737,890276;38020,81844;1580,614549;;;;;1953,83189;190,8149231;591,7834509;13854,70081;;77643,01931;;;;;;;;;;;;
2011;Masculino/Feminino/Não declarado;31 a 40 anos;5917167;223705,4585;21872,16839;66407,40293;9659,82748;;;;6143,941482;3755,525991;5576,81214;2245,722694;960,7463351;;;;21446,56669;174320,5185;15511,04977;;;;;16864,07785;1339,840151;2831,969785;168299,1397;;467806,8649;;;;;;;;;;;;
2011;Masculino/Feminino/Não declarado;41 a 50 anos;5798820;254479,2944;31433,60154;99623,60137;14725,46842;;;;10231,53703;6218,339051;9757,966537;3456,384364;2891,111402;;;;15452,0157;192395,7352;21138,21256;;;;;22519,49069;1838,384462;3426,734475;158541,3025;;803382,4705;;;;;;;;;;;;
2011;Masculino/Feminino/Não declarado;51 a 60 anos;5384375;267945,1835;46422,52089;120631,1584;14448,52264;;;;7159,566293;4464,296335;11308,71866;3472,649562;3519,361886;;;;17373,41026;206837,4904;26058,41065;;;;;26052,13869;3084,672367;3323,160781;97021,44924;;1086710,892;;;;;;;;;;;;
2011;Masculino/Feminino/Não declarado;61 a 70 anos;3615335;180775,3891;42134,44064;101893,3158;6716,712938;;;;2421,874113;1179,414911;7788,306962;2481,310246;2141,809047;;;;14815,30134;143793,4655;19072,75564;;;;;17456,4155;3326,954098;1918,837442;59747,22404;;1006861,988;;;;;;;;;;;;
2011;Masculino/Feminino/Não declarado;71 a 80 anos;1488766;60868,55906;22540,97549;73448,02859;2312,984769;;;;543,5587253;154,2730006;3428,06819;1460,728612;855,3465474;;;;4437,335426;48313,21125;6984,087473;;;;;6276,108477;1290,480147;711,3529706;24001,46882;;611697,9502;;;;;;;;;;;;
2011;Masculino/Feminino/Não declarado;Acima de 80 anos;786218;33565,01666;14881,33992;44952,13869;1293,162887;;;;172,6526275;33,6492478;2203,12978;296,9738264;266,2918953;;;;2454,606511;27388,68229;4288,880291;;;;;3868,523222;799,1483888;488,5072566;17015,08953;;388223,7125;;;;;;;;;;;;
2010;Masculino/Feminino/Não declarado;Até 18 anos;29444;558,6074807;44,45564419;413,2474095;3,27393455;;;;0,8318088;4,00060023;4,37407609;3,66997923;0,24853953;;;;85,65413326;456,7562851;26,60271298;;;;;23,49750096;7,1087368;8,49448182;90,57423091;;2311,654122;;;;;;;;;;;;
2010;Masculino/Feminino/Não declarado;19 a 30 anos;1398726;30813,04572;2098,247976;9407,375787;783,8997901;;;;312,0476465;356,5382236;339,6940126;203,4331796;19,93517896;;;;4335,938997;24528,51255;828,1066362;;;;;1032,180968;126,1633093;350,2579917;8775,184719;;53151,99816;;;;;;;;;;;;
2010;Masculino/Feminino/Não declarado;31 a 40 anos;5443607;183558,5421;14286,27623;51615,77012;8073,83552;;;;4992,699054;3112,277187;4512,173254;1787,413042;713,1254686;;;;18219,39783;142549,3427;11597,07302;;;;;12761,74464;1079,541035;2349,228795;61802,36829;;359642,4032;;;;;;;;;;;;
2010;Masculino/Feminino/Não declarado;41 a 50 anos;5655948;225451,145;23588,65108;83427,09715;13671,17092;;;;9600,731745;5788,254997;8748,703869;3043,165713;2505,600684;;;;13741,23931;169173,9263;17750,99678;;;;;19204,33358;1584,825854;3210,7433;197179,3134;;670076,2796;;;;;;;;;;;;
2010;Masculino/Feminino/Não declarado;51 a 60 anos;5368869;242868,7935;32027,2165;104706,3585;14090,01228;;;;7430,678207;4662,083137;10639,34474;3170,014434;3311,768757;;;;15100,17846;185259,3225;22436,48391;;;;;22834,1622;2556,445653;3165,940716;98218,97453;;924729,5708;;;;;;;;;;;;
2010;Masculino/Feminino/Não declarado;61 a 70 anos;3676215;170723,2321;32630,9803;85648,04547;6761,857841;;;;2654,041488;1328,054464;7414,237099;2298,748028;2052,538588;;;;13856,96512;134912,7076;17332,44736;;;;;15984,34963;3018,185928;1846,917029;65062,70325;;888479,2423;;;;;;;;;;;;
2010;Masculino/Feminino/Não declarado;71 a 80 anos;1559518;56771,47452;19133,51566;66740,7319;2329,283813;;;;590,3093894;174,2046485;3163,480198;1328,498552;944,7627465;;;;4143,292483;44856,10724;6296,166007;;;;;5734,705799;1130,798281;688,7462655;48614,15607;;556837,4061;;;;;;;;;;;;
2010;Masculino/Feminino/Não declarado;Acima de 80 anos;830656;31859,38826;13230,57998;42400,15992;1345,836022;;;;188,8386804;39,00260005;2047,549329;264,8323048;279,3802075;;;;2365,124282;25889,90672;3933,60729;;;;;3645,171426;716,0223166;526,8231638;9566,200783;;368396,4081;;;;;;;;;;;;
2009;Masculino/Feminino/Não declarado;Até 18 anos;26461;437,9401997;31,58600869;278,1798375;2,82701659;;;;0,8150184;3,26338987;3,71987352;2,2494956;0,27402191;;;;65,58996098;359,4038871;21,47064601;;;;;19,1480641;5,85548105;6,51678424;60,24870369;;1842,210835;;;;;;;;;;;;
2009;Masculino/Feminino/Não declarado;19 a 30 anos;1123921;20910,49067;1385,851463;6408,344545;538,9139961;;;;191,8286828;254,209772;256,7331317;120,619819;10,34009954;;;;2823,705271;16752,75734;447,5425418;;;;;563,5942039;84,31621429;214,7987515;4688,959402;;35559,66681;;;;;;;;;;;;
2009;Masculino/Feminino/Não declarado;31 a 40 anos;5309476;154607,2552;11512,74716;39484,59518;6907,903291;;;;4195,749579;2593,856276;4289,580845;1386,435462;523,312898;;;;15493,4654;119672,004;8604,536877;;;;;9690,27167;784,2731055;1947,588715;94064,82364;;279626,4706;;;;;;;;;;;;
2009;Masculino/Feminino/Não declarado;41 a 50 anos;5833751;204861,5945;19382,12862;69036,90415;12259,72053;;;;9135,362369;5211,324781;8754,269727;2677,310997;2136,610658;;;;12556,73932;152814,6336;15130,59402;;;;;16429,73668;1377,609087;2828,534752;80274,47891;;563415,801;;;;;;;;;;;;
2009;Masculino/Feminino/Não declarado;51 a 60 anos;5591837;224038,2039;25552,23608;88677,92028;13153,09683;;;;7728,938221;4723,708566;11029,64792;2909,636781;3055,123228;;;;13194,57906;168869,6483;19476,27382;;;;;20067,26316;2190,180542;2970,779241;62859,78619;;807346,9147;;;;;;;;;;;;
2009;Masculino/Feminino/Não declarado;61 a 70 anos;3863877;162758,0711;26714,2084;73808,67558;6555,474732;;;;2920,993916;1459,343625;7740,919484;2170,810007;1948,869674;;;;12679,03423;127711,3746;15897,17095;;;;;14664,10195;2740,516363;1664,027517;44640,10576;;800906,075;;;;;;;;;;;;
2009;Masculino/Feminino/Não declarado;71 a 80 anos;1713524;55786,83173;14904,17719;60520,86381;2243,75085;;;;655,0673846;196,9222289;3116,220384;1221,587378;798,2676882;;;;4105,381039;44017,55623;5958,920346;;;;;5435,115133;1062,049148;640,8458217;23015,59491;;502190,5359;;;;;;;;;;;;
2009;Masculino/Feminino/Não declarado;Acima de 80 anos;920767;30907,24095;11619,99035;39268,08516;1313,513022;;;;206,3136993;44,67375842;2015,427081;270,1072235;328,4259753;;;;2300,507816;25029,38245;3689,357372;;;;;3363,445894;674,5361493;443,3598084;10170,87547;;362074,1525;;;;;;;;;;;;
2008;Masculino/Feminino/Não declarado;Até 18 anos;25878;323,9750018;38,39054653;246,2791111;2,27188865;;;;0,81469296;2,39345955;2,89591903;1,69810766;0,24558689;;;;47,8220666;265,940079;18,00840292;;;;;19,16034489;4,51102982;7,99182382;35,52741738;;1588,485564;;;;;;;;;;;;
2008;Masculino/Feminino/Não declarado;19 a 30 anos;968107;14539,88931;886,8052983;5041,313102;369,6081502;;;;129,9394246;183,5222546;182,7600488;71,18006931;5,94902178;;;;1910,107355;11710,64593;319,4001674;;;;;434,6834798;57,45981023;185,7872367;2873,30692;;25558,61805;;;;;;;;;;;;
2008;Masculino/Feminino/Não declarado;31 a 40 anos;5329014;132765,2621;9690,236935;33742,53548;5731,437515;;;;3656,548018;2383,290059;4033,478188;1127,520273;414,0976084;;;;13325,47129;102324,6676;7624,910358;;;;;9015,77097;627,2244013;2080,087484;33528,32815;;223479,1758;;;;;;;;;;;;
2008;Masculino/Feminino/Não declarado;41 a 50 anos;6206344;189350,5412;17933,78175;62328,7935;10988,47489;;;;8773,907299;4977,898474;8784,529205;2451,621323;1853,26903;;;;11788,27865;140186,5021;14529,2476;;;;;16488,70425;1101,181826;3194,101558;49505,79341;;486208,1257;;;;;;;;;;;;
2008;Masculino/Feminino/Não declarado;51 a 60 anos;6040903;209172,5715;28661,94728;85414,70615;12359,14965;;;;8107,991146;4981,832561;11289,13935;2721,198925;2887,567447;;;;11851,08078;155502,4844;18680,49902;;;;;20081,22304;1786,972067;3351,390802;53390,50759;;716187,4223;;;;;;;;;;;;
2008;Masculino/Feminino/Não declarado;61 a 70 anos;4183795;154040,1806;26552,8002;76295,2834;6339,510245;;;;3248,888464;1675,628104;8019,387701;2067,506991;1874,167345;;;;11459,51709;119709,2404;15662,11691;;;;;15011,1215;2382,309234;1890,167921;43662,46956;;731023,2984;;;;;;;;;;;;
2008;Masculino/Feminino/Não declarado;71 a 80 anos;1957010;56400,901;16757,0433;57986,43638;2102,188003;;;;752,5502533;245,1732006;3196,588497;1164,997734;789,7914349;;;;4245,018311;44366,98157;6184,527451;;;;;5751,294399;1026,154555;704,3019667;19271,14652;;481989,1633;;;;;;;;;;;;
2008;Masculino/Feminino/Não declarado;Acima de 80 anos;1061304;30065,71792;13343,97013;42102,89792;1242,351321;;;;229,4593682;52,92627969;2002,410192;259,2659135;281,8202677;;;;2221,078918;24277,17414;3737,260513;;;;;3465,123372;640,9798719;469,0460201;9517,198275;;359795,9776;;;;;;;;;;;;
2007;Masculino/Feminino/Não declarado;Até 18 anos;21057;246,3951584;16,59148253;83,11593168;2,00999436;;;;0,5767944;1,42651899;1,88948847;0,98219476;0,21423436;;;;37,66058723;201,6119716;14,26712548;;;;;14,39052022;3,17617557;4,53919944;22,12978101;;1257,551208;;;;;;;;;;;;
2007;Masculino/Feminino/Não declarado;19 a 30 anos;679888;8704,881095;250,8169178;1521,183652;149,0179909;;;;59,7948804;86,97664617;84,27274578;46,83107133;2,66082208;;;;1288,604927;6991,979168;184,0690084;;;;;248,694402;38,21229851;109,2830286;1451,137984;;16620,05559;;;;;;;;;;;;
2007;Masculino/Feminino/Não declarado;31 a 40 anos;4832929;104845,2052;3811,430683;14011,60068;4037,062635;;;;2803,758532;1842,1832;3028,899617;836,9232856;301,6150792;;;;11674,97193;80449,17627;5266,340678;;;;;6396,815858;468,8608977;1628,362178;22906,07954;;168653,2699;;;;;;;;;;;;
2007;Masculino/Feminino/Não declarado;41 a 50 anos;6152227;166805,6721;11729,4637;37163,53642;9250,129592;;;;7870,417513;4433,443482;7634,151453;2236,103952;1564,028474;;;;11558,57598;122630,019;11850,08892;;;;;13592,22329;952,0717584;2764,1732;38588,36428;;408229,2716;;;;;;;;;;;;
2007;Masculino/Feminino/Não declarado;51 a 60 anos;6101703;189439,7458;18594,66219;55807,41946;11147,28711;;;;8098,181371;4992,147016;10265,70195;2477,534474;2656,363237;;;;11163,65759;139101,508;15939,91544;;;;;17493,81515;1502,374817;3145,733348;58077,81188;;620183,687;;;;;;;;;;;;
2007;Masculino/Feminino/Não declarado;61 a 70 anos;4268273;142273,1917;19356,05123;47772,16848;5938,805803;;;;3444,183894;1817,520226;7531,148444;1881,810948;1790,254889;;;;10721,73945;109433,6109;13777,94541;;;;;13459,74728;2050,386065;1812,67625;38832,74515;;652752,9794;;;;;;;;;;;;
2007;Masculino/Feminino/Não declarado;71 a 80 anos;2042794;55493,44296;13159,95072;30516,00107;1991,607316;;;;816,6239844;284,7393499;3068,202912;1026,702881;734,7828955;;;;4469,293088;43448,46246;5795,321006;;;;;5488,019476;968,6653864;720,3306462;19691,21857;;445241,974;;;;;;;;;;;;
2007;Masculino/Feminino/Não declarado;Acima de 80 anos;1125897;29043,42341;10527,75941;24114,56066;1176,567331;;;;242,1549059;60,48085279;1933,65726;242,1498564;272,9680417;;;;2252,519726;23318,36639;3483,659863;;;;;3296,829322;594,6778848;472,0339761;8857,082219;;348560,1202;;;;;;;;;;;;
